100;541.83;672;15.55
200;1280.96;1544;21.81
300;2098.14;2488;33.04
400;2961.81;3488;43.82
500;3853.33;4488;54.1
600;4792.24;5576;69.22
700;5747.95;6676;78.64
800;6722.32;7776;89.26
900;7709.52;8876;100.52
1000;8707.23;9976;112.65
1100;9735.77;11152;124.1
1200;10781.3;12352;140.54
1300;11837;13552;151.06
1400;12896;14752;163.09
1500;13959.2;15952;173.63
1600;15037;17152;186.78
1700;16127.8;18352;198.6
1800;17218.8;19552;209.12
1900;18316.1;20752;223.87
2000;19411.4;21952;236.4
2100;20530.6;23204;247.64
2200;21673.5;24504;262.08
2300;22816;25804;275.38
2400;23962.3;27104;290.41
2500;25117.9;28404;300.54
2600;26268.2;29704;311.76
2700;27431;31004;329.13
2800;28592.4;32304;339.5
2900;29755.6;33604;354.65
3000;30923.4;34904;364.03
3100;32090.8;36204;380.6
3200;33279.6;37504;392.81
3300;34472.5;38804;406.76
3400;35655.5;40104;420.58
3500;36845.1;41404;431.29
3600;38031.4;42704;442.62
3700;39231.7;44004;457.08
3800;40418.1;45304;472.6
3900;41621.5;46604;483.63
4000;42822.8;47904;495.44
4100;44028.2;49208;505.8
4200;45259.1;50608;527.66
4300;46503;52008;538.1
4400;47742.9;53408;552.39
4500;48986.7;54808;564.64
4600;50235.2;56208;576.08
4700;51482.9;57608;593.55
4800;52726.6;59008;607.24
4900;53970.4;60408;620.69
5000;55226.6;61808;631.16
5100;56478.2;63208;643.14
5200;57740.2;64608;657.5
5300;58997.1;66008;673.1
5400;60258.6;67408;690.17
5500;61512.2;68808;700.55
5600;62771.8;70208;715.3
5700;64042.2;71608;726.83
5800;65305.5;73008;744.67
5900;66569.4;74408;754.19
6000;67835.7;75808;767.56
6100;69107.2;77208;778.69
6200;70383.2;78608;795.86
6300;71659.6;80008;814.67
6400;72951.4;81408;828.42
6500;74245.6;82808;840.09
6600;75521.6;84208;854.84
6700;76816.5;85608;869.09
6800;78105.8;87008;881.72
6900;79388.7;88408;896.29
7000;80674.6;89808;908.66
7100;81965.2;91208;921.33
7200;83261.3;92608;932.33
7300;84553.3;94008;949.76
7400;85858.1;95408;964.6
7500;87144.1;96808;977.56
7600;88455.4;98208;992.16
7700;89743.5;99608;1006.33
7800;91045.8;101008;1025.5
7900;92352.7;102408;1035.49
8000;93647.6;103808;1045.89
8100;94937.7;105208;1057.99
8200;96247.4;106616;1065.77
8300;97587.6;108116;1085.68
8400;98926.4;109616;1101.26
8500;100272;111116;1124.15
8600;101608;112616;1139.07
8700;102950;114116;1148.78
8800;104292;115616;1166.39
8900;105629;117116;1178
9000;106973;118616;1190.5
9100;108321;120116;1201.93
9200;109678;121616;1214.23
9300;110997;123116;1234.84
9400;112356;124616;1247.39
9500;113709;126116;1267.35
9600;115045;127616;1279.82
9700;116402;129116;1288.98
9800;117748;130616;1304.07
9900;119097;132116;1318.22
10000;120453;133616;1335.11
